sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
102041,10603,rest,singleband,MNI152NLin6Asym,2,preproc,0.0916197312116127,0.0528889693495934,0.23487,202.66689241978665,62.60704218358741,0.0,0,0.5533484664464462,-0.3059865209917218,0.8656882646039744,0.763183732998878,0.8385515593481336,0.9930401343053136,0.8697340963263186,0.7694951192453375,0.8390107428006742,0.9940595318860244
103679,10110,rest,singleband,MNI152NLin6Asym,2,preproc,0.2229980167145157,0.1210094577235772,0.34871,205.1124956111501,52.497300347940296,0.0,0,0.5320843580529007,-0.1075528352305269,0.8554019497859268,0.7473382901761378,0.8205201467103076,0.9849993106140422,0.8573266843031884,0.7502815306231103,0.8231035017687754,0.9859311397557666
104059,10762,rest,singleband,MNI152NLin6Asym,2,preproc,0.4278555759354838,0.271623137398374,2.55991,261.2178406625671,66.87856293266528,0.0,0,0.819121557098727,0.2296499498180394,0.859782320650586,0.7540510344841881,0.8353517146687615,0.9986493729672824,0.8570628469559393,0.7498774929778654,0.8236983336239002,0.992757801899593
104235,10585,rest,singleband,MNI152NLin6Asym,2,preproc,0.0620950327514513,0.0341507049593495,0.138558,160.6888391343477,51.109931927864935,0.0,0,0.4714981772045996,-0.1001721337665608,0.8876031947325546,0.7979195827689873,0.8631437291681263,0.9927546532722727,0.8806215539225587,0.7867058339460247,0.8514906524822389,0.9890731004070556
104785,10779,rest,singleband,MNI152NLin6Asym,2,preproc,0.0421604699833867,0.0228654415447154,0.109092,136.06780877940795,35.99426754034939,0.0,0,0.2076498211682237,-0.1991472324141158,0.8846459197612946,0.7931525382253183,0.8589033007915338,0.9870519121659233,0.878073107970502,0.7826473491353083,0.8476041599300067,0.98172065807327
105168,10761,rest,singleband,MNI152NLin6Asym,2,preproc,0.1061190895322581,0.0630956894308943,0.272622,129.2191631571592,38.97783090293869,0.0,0,0.7432042192752186,-0.0684139514990915,0.8865513269984995,0.7962210998093352,0.8603995633494486,0.9859440782609764,0.8863465451227845,0.7958908053856911,0.8579272711541529,0.9845234056987788
105176,10571,rest,singleband,MNI152NLin6Asym,2,preproc,0.0571841161935479,0.0321193747154471,0.0934298,139.20848255724036,43.512358419959945,0.0,0,0.4444531824977111,-0.0972743220681216,0.8493179120120138,0.7380995332056313,0.8177081232840581,0.989901660442631,0.8456280694648373,0.7325438596491228,0.8098954434156228,0.9914687924016282
105309,10776,rest,singleband,MNI152NLin6Asym,2,preproc,0.0770499762258062,0.0409437592682926,0.208927,147.38720456494377,53.02892998044295,0.0,0,0.4029952724029939,-0.2381140319827401,0.8338960668413747,0.7151129870410443,0.8062507701611628,0.9934148445526422,0.8371604990965612,0.7199278132933655,0.8008465796818408,0.9979901628222524
105767,10708,rest,singleband,MNI152NLin6Asym,2,preproc,0.1039833045693548,0.0591787361788617,0.454322,142.95908484388346,41.48439384442245,0.0,0,0.6872826522905475,-0.2206390498479496,0.8608607196283757,0.7557115573677127,0.8388807348469952,0.9978666020270932,0.8616561107029594,0.7569383196101279,0.8297711404221296,0.9970954884667572
105860,10641,rest,singleband,MNI152NLin6Asym,2,preproc,0.0560974959983862,0.0297327582926829,0.206322,147.65709868193088,42.54152699990525,0.0,0,0.4168274107114119,-0.2718008026724991,0.8903908030483781,0.8024363942679168,0.8655352499854841,0.9907708781680924,0.8868166750032808,0.7966492626054154,0.858917782114214,0.9885558005427408
105979,10067,rest,singleband,MNI152NLin6Asym,2,preproc,0.1284923240806454,0.0686558943089431,0.352792,149.709561823679,40.23891949960295,0.0,0,0.6466900195018164,0.0242804875724494,0.8204760131275254,0.6955992605992098,0.7959142420444297,0.9944683973947344,0.818264008178537,0.69242539267786,0.7785266084034891,0.9977866350067842
